,text,label
11949,"Hello again, I have to comment on this wonderful, exciting, and believable tale of romance and intrigue. The music in wonderful and memorable. Very good colorful movie. Another movie I liked as well later on was High Society with Bing Crosby. Wonderful music. Thanks for listening, Florence Forrester-Stockton, Reno, Nevada",1
9583,"This anime is a must-see for fans of Evangelion. It's an earlier work of Anno Hideaki, but his unrestrained, dramatic style is quite in place. Also, those who didn't like Evangelion might find this release to bit slightly more palatable. Gunbuster is rather unique to sci-fi anime in that it's actually based on real science. In fact, the show has several little ""Science Lesson"" interludes explaining the physics behind some of the events in the movie. One of the big dramatic points in the film is the relative passage of time at speeds near that of light. The series does a wonderful job of dealing with the imaginably traumatic experience of leaving earth on a six month mission traveling near the speed of light and returning to an Earth where ten years have passed. The main character remains age 17 or 18 throughout the entire series while almost all of the other characters age considerably. Be warned, this show is heavy on the sap at times. It also has a couple of the most wholly unmerited breast shots that I have ever seen. I found it fairly easy to ignore the skimpy uniforms and boo-hoo scenes, because the series is otherwise very good, but viewers with a low sap tolerance might want to stay away from this one. On an interesting note, Gainax, as always, managed to run out of money in the last couple of episodes. However, they managed to use black and white film and still action sketches to produce a good resolution anyway. The ending is a bit silly, but it left me with such a good feeling in my gut I couldn't help but love it. Gunbuster is, in my opinion, one of the finest pieces of Anime around.",1
25978,"Having watched the show for about four weeks, which is enough to get a feel for the show, I think it shows potential. Whilst much is borrowed from other shows (what sci-fi doesn't these days), and the characters are stereotyped, I like what they are doing with the stories. There is some continuity with plot development and character interaction/relationship building, despite the essentially modular nature of each episode. There have been some science related topics explored as well as character secret/weakness revelations. These have also added some comedy to the show, something I would gladly see more of in ""serious"" sci-fi. In all, this makes for good balance, such that can appeal to larger groups of people, unlike the Star Trek vs Babylon 5 debates I've been numerous participant and witness to. The visual aspects of the show are more than adequate, and well budgeted for a first season. The acting is acceptable, and I am curious to see how well the actors manage to grow their characters out of their scripted stereotypes. I see enough positives and potential to remain interested in seeing where the show wants to go...",1
20774,"Bogmeister and others have pretty much nailed this. Shore Leave is really TOS' first attempt at lightweight sci-fi (which they would later perfect with the classic Trouble with Tribbles). It gave both the crew of the Enterprise and its TV viewers a needed respite from the universe threatening consequences of, for example, The Corbomite Manouever.<br /><br />Looking for a place to chill out for a while, the Enterprise happens across a seemingly idyllic M Class planet, and sends an exploratory team down to take a closer look. Soon enough all kinds of absurdities begin to take place - some seemingly perilous - but it all seems a morass of human emotional extremities played out in a weird blend of fantastic mystery (McCoy has gone through the looking glass), psychological thriller (Kirk is stalked by an indefatigable bully from his past), and romantic comedy (no comment).<br /><br />TOS was the least serialized of all of the series in the Trek franchise, so it is easy to forget how many episodes in the first season focused on heavy-handed, potentially calamitous drama. Unlike later series franchise writers, TOS' production team was not afraid to literally go where no TV series had gone before. And Shore Leave, despite its occasional problems, is an example. My only criticism of this episode is that the cast (particularly Shatner - ironic given his legendary sense of humor) didn't seem to know how to handle this new wrinkle on ST's themes. The last scene is possibly one of the worst scenes I can remember from the entire TOS run - both compositionally and in terms of acting.<br /><br />'nuff said. My recommendation - see it while watching the entire first season as it was meant to be seen - it order.",1
30062,"I'm going to make this short and sweet. It's not surprising that you had no use for this film. This is a story about the power, beauty and possibilities inherent in a meaningful education. Based on your pathetically composed comments I can see that your own education has been woefully neglected... or worse... completely wasted. Your comments are those of a truly ignorant person. I would advise you to do something about this condition... but in your case I feel it's probably too late. My hope is that you yourself don't intend to go into the teaching profession ( especially in Film Studies) because you could only do damage. Oh... one last bit of advice. In the future, if you intend to write more opinion pieces, you should really proofread your work. It will make people take you more seriously.",1
16581,"I have seen bad movies before, but this one takes the ""Worst Movie of a Lifetime"" award by far !! Anthony Hopkins has to be completely mentally ill to have his name attached to this one - anywhere ! I will never see another movie with him in it, directing it, etc., etc. ! I can't believe the other actors & actresses that I liked, (in this picture), that stooped so low to be a part of this disaster ! There must be some great drugs out there ! For anyone to not be embarrassed to be a part of such a film, is beyond me ! Save your money on this one ! HUGE FLOP from beginning to end ! Shame on you Mr. Hopkins ! Also, shame on Christian Slater ! I can't believe you put your reputations on the line for this one !",0
46317,"This movie is watchable, but nothing special. Four girls on a road trip to Vegas foolishly decide to pick up a hitchhiker (because he is cute). They all end up staying the night at a motel in the middle of nowhere, and the hitchhiker's psychotic issues with women become apparent.<br /><br />The characters are clichés--there is a married, responsible woman; a slutty party girl; an unsure bride-to-be; and a man-hater who just got dumped. The hitchhiker is genuinely nice until he goes crazy.<br /><br />There's not nearly enough gore, and way too much rape. I enjoy slasher horror/thrillers a lot, and this one did nothing for me. The ending was just as lame as the rest of the movie.<br /><br />On the positive side, the actors did a great job with that they had to work with. The dialogue isn't awful, and overall I was impressed with the cast, having never seen or heard of any of them before. And the plot wasn't out of the realm of possibility (although I really doubt any woman in this day and age would pick up a hitchhiker--no matter how attractive he is), so I wasn't groaning that things didn't make sense.<br /><br />Overall, ""The Hitchhiker"" was well-acted and made sense, but wasn't very interesting. There are a lot of better movies in the same genre that I would recommend over this one (""Rest Stop,"" ""The Devil's Rejects,"" ""Texas Chainsaw Massacre,"" even ""The Hitcher"" remake). Do yourself a favor and skip it unless you don't have any other options.",0
23504,"Yes, Keaton looks like he really did enjoy making this film. With a skip in his step in his tailored pin-striped suits, he'll remind you of Jimmy Cagney! Johnny (Keaton) is the young hood who only does it to pay for his mother's high-priced medical bills & to send his younger brother (Griffin Dunne) to law school. No one even knows Johnny Kelly IS Johnny Dangerously until later on in the film. Joe Piscopo is Vermin & doesn't like Johnny one bit (& I don't like Vermin). Marilu Henner has a nice singing/dancing routine while Johnny revels in it. I love the part when they're in the ever-changing getaway car! The cop who's ""calling all cars"" is the Skipper from Gilligan's Island! See this one for 1930's gangster laughs! The gags in this film are hilarious but you have to catch them or you'll miss them! Look in the background of every scene.",1
26501,"Why a film maker with a track record like Wes Craven would want to lend his name to a tedious collection of cliches like this is anyone's guess. And if he did stump up any money for it - all of £50 judging by the looks - he should have been banging on the director's door for a refund the minute the film was released. There are many ""Alien"" rip-offs and this is one of the worst. Even the reliable Lance Henriksen, saddled with a character dumb enough to allow his kids to wander around a dangerous government lab, can't save it. As a cure for insomnia, this rates a 10+. As a piece of quality film making - forget it.",0
38687,"A question immediately arises in this extremely idiosyncratic film: Who are the crazy people?<br /><br />The answer become less clear as the film goes on.<br /><br />Renee Zellweger loses the whiney note in her voice and, while her voice is still high, she is incredibly effective as the shell-shocked Betty. In fact, she is so effective I almost wanted her to be just a little more crazy because her created reality was so believable.<br /><br />This is the first time Ms Zellweger has been called upon to carry a film and she is more than equal to the task.<br /><br />Chris Rock  though as foul-mouthed as usual  is fairly subdued as Wesley. He is able to sublimate his manic energy and it only occasionally surfaces and always when it is needed most.<br /><br />There are some interesting allusions: the first time you see Betty she is dressed almost exactly like Dorothy Gale from the `Wizard of Oz'  then later in the film she is compared to Dorothy when she says she has never been out of Kansas before. At one point the song that Doris Day was best known for, Que Sera Sera' is on the soundtrack and then later Charlie (Morgan Freeman) describes her as having a whole Doris Day thing going on.'<br /><br />This is an extremely quirky film with good performances by everyone including the supporting cast.<br /><br />It has a surprising ending that, as contrary as it sounds, is actually fairly predictable.<br /><br />If for no other reason see this film just to listen to the master of the human voice: Morgan Freeman.",1
4124,"8 Simple Rules is a funny show but it also has some life lessons especially one mature lesson about moving on after a lose which was the episode where Paul died which was the first episode I have ever watched of the show that comes on ABC. The Hennessy clan -- mother Cate (Katey Sagal), daughters Bridget (Kaley Cuoco) and Kerry (Amy Davidson), and son Rory (Martin Spanjers) -- look to one another for guidance and support after the death of Paul (John Ritter), the family patriarch. Cate's parents (James Garner and Suzanne Pleshette) lend a hand. I am glad later in the 2nd season of this show they decided to put David Spade in this show since he was done with the NBC series, Just Shoot Me! But all and all this show is pretty good. This show reminds me a lot of the classic family sitcoms from the 80's and 90's that used to be on ABC.",1
37974,"I was surprised that "" Forgiving the Franklins "" did not generate more buzz at this years Sundance Film Festival. There were times that the laughter at the screening I saw was so loud that you could barely hear the movie. The movie has some excellent acting and a story that really makes one examine broader issues . You know little issues like Religion, sex and the truth. Lots of comedy's seem to rely on the same old corny contrived situations, many leave you thinking "" I know they ripped this off from some sitcom "" .This film takes off on its own unique direction . I really think that Jay Floyd did a fantastic job with a tight budget on this film.",1
36537,"This film would like to be the kind of shocking, cerebral, and intense movie that many others in its genre have successfully been, but it's not. It is at best confusing and absurd. When the twists and turns finally revealed themselves, rather than saying ""Ahh, I get it!"" I muttered something along the lines of ""Okay...whatever."" In my opinion, when a movie reveals a major plot twist it shouldn't have to employ a flashback sequence to prove that it did give some hints that would enable the viewer to discern the truth himself. But this movie does have a flashback; and here's the kicker: it flashes back on scenes that weren't even in the movie!<br /><br />The characters were stereotypical, unsympathetic, and wholly ridiculous. I feel that the ""steamy"" love scenes between the romantic leads were the most untitillating and unsexy that I've ever scene in a movie that wasn't porn. It seems that the director was going for shocking and kinky with the love scenes, but they were really just plain silly.<br /><br />And don't EVEN get me started on the crappy accents and second-rate sets. I guess the movie was set in New Orleans, but Aside from the afore mentioned accents and a couple bland city shots the movie could have been in Anytown, USA.<br /><br />My recommendation: don't bother!",0
25459,"To start out with, the script is immitative and inane. The characters are shallow and formulaic. The plot has arbitrary reversals and non sequitors. Baldwin's direction is terrible -- these actors could do better on their own. The jokes and wisecracks fall flat. The shoot out scenes are clumsy and incredible. Baldwin directs himself as the wise courageous hero but spends most of his time in power struggles with women, particularly with the caricatured repressedwoman in their tunnel team who is always asking for and denying reassurance. The conductor suffer from absurd incompetence, being unable to effectively employ a pistol he has come by.Anomalies: a hooded man bristleing with guns stalks through a railroad car, startling people. The next time we see them they are going about their business sitting in their seats, talking, eating, reading, knitting.In the New York subways folks sometimes come on the train to do some musical or dramatic number --- maybe that's what they thought the ""happening"" was.",0
35813,"This is the type of film that makes you question your past admiration for a particular director before you stop and remind yourself that there are very few people whose body of work doesn't contain a few clunkers.<br /><br />The casting in Lelouch's films is of utmost importance because he puts the viewer into such intimacy with the characters. The actors have to bring real screen magic to live up to the intensity. Otherwise it is just hollow. <br /><br />None of the actors in this film had any of that screen magic, in my opinion.<br /><br />Jeremy Irons and Patricia Kaas fell far short as the leads. Irons is a talented actor but he was wrong for this part. Lovable rogue didn't suit his strengths. His brand of charm also hit a false note for me here. Iron's persona is too decadence-tinged to fit into a Lelouch love story.<br /><br />Although I would hesitate to pass up any opportunity to hear an English accent, I also think an American actor would have worked better in this role. So many of the songs that Kaas sings are so closely identified with the Americanness of the particular lyricist that it seemed kind of discordant to then have Jeremy Irons playing the love interest -- even though logically it really didn't matter. It still screwed up the flow of the movie somehow. At least for me.<br /><br />Of course, it would have had to have been the right American. I think George Clooney would have been great in the part. And he would have brought the screen magic in spades. Brad Pitt could also have done a really good job delivering his particular combination of charming and edgy.<br /><br />I was also very disappointed with Patricia Kaas. In reading about her, I've learned that she has a hugely successful career as a singer and many fans, so what do I know, but I found her screen presence as a singer very boring. She was actually a much better actress in her speaking scenes than she was a singer in those scenes in which she had to interpret and sell a song. Nothing she sang moved me. She was pleasant but bland.<br /><br />In contrast, someone like Kate Hudson, who is not a professional singer and has only voice-coach French still would have handled this part a million times better. Not to mention all that stunning French talent out there that could have been tapped into. It was wrenching watching Patricia Kaas take up screen space when there are so many charismatic French actresses who could have been cast instead. <br /><br />The music was so important in this film, it could not really work without the music working. And since Kaas delivered so poorly in this respect, the movie never really had a chance.<br /><br />Lelouch sealed the fate of this movie when he cast Patricia Kaas. JMO.",0
38538,"With ""Anatomy"" the german film producers have tried to make something totally new. Usually there just drama or comedy movies - in the horror genre is(or was) totally new at that time.<br /><br />The story's also new and shocking. Franka Potente plays her role brilliant and I bet you won't find out who's the murderer. It's possible, but difficult. A really great movie with a lot of talented actors.",1
44482,"I stumbled on to this site while looking for a video or DVD of the 1959 version Porgy and Bess with Sammy Davis as Sportin' Life. If anyone finds this on a home movie format please let me know. I talk to my daughters all the time about things that they think are new which, actually have already been done. We went to see a live theater of version a couple of years ago and all I could talk about was this film. Sadly my daughters cannot remember seeing Sammy Davis Jr. in any production, although they have heard of him. Needless to say, they're not familiar with the other great actors in the film. It is a major oversight not to have this classic film (because of the cast) on a home movie format for collectors and for future generations. Anyway, in my opinion this version was the best!",1
2709,"I am obsessed! The story is amazing and the show is highly addictive, but I love it. I am on Season 2, disc 5, and I tell you that I am too attached to the characters now. For anything bad to happen to them would seriously affect my vote for the show. And, Michael is on my list now. Kidding... I am so happy to see there is a Season 3, because I was too afraid to go onto disc 6 thinking that it would be ending. I can't wait to see the rest now. Thanks to the directors/producers/and actors of Lost...I enjoy watching TV again. Before Lost I surfed through every channel going to bed sad because of my disappointment in television, but I have to say that Lost is my kind of entertainment!",1
31519,"""Kramer vs. Kramer"" is a terrific drama about an unhappy woman who walks out on her husband and young son. The husband now has to take up the responsibilities of taking care of the boy. As he does, they get to know each other better. But then, the mother and wife returns, and she wants custody of the boy. ""Kramer vs. Kramer"" has lots of drama with some wonderful bits of comedy thrown in for good measure. Dustin Hoffman won his first Best Actor Oscar for his brilliant performance here. Most people say his performance in ""Rainman"", which won him his second Oscar, is his best. He was great in that film, but I disagree that its his best. In my opinion, the best performance of Hoffman's career is in this movie. Scene after scene shows us why Hoffman is one of the best American actors working today. He's also funny at times. Also giving a terrific performance is Meryl Streep, who wasn't as well known when she made this film like she is today. Streep, like Hoffman, also won her first Oscar (for Best Supporting Actress) for her work in ""Kramer vs. Kramer"" as the wife and mother who tries to find herself after walking out on her family. Justin Henry, who was only 8 years old when the film came out, is wonderful as Hoffman and Streep's son. He won an Oscar nomination for his role here, and still to this day he is the youngest performer to receive an Oscar nomination in a competitive category (Best Supporting Actor). Jane Alexander is also fine as a conserned family friend. She too got an Oscar nomination (for Supporting Actress where she lost to co-star Streep). ""Kramer vs. Kramer"" is a great film from start to finish. Writer-director Robert Benton has made a film that's absolutely unforgettable. <br /><br />**** (out of four)",1
4055,"This movie was more of a passage into manhood for one gay man, and how he must deal with everyone. His mother is depressed, his younger sister is a pain, his older sister is somewhat accepting. The relationship looks good with his boyfriend/exhooker and he leaves his family to try life with this first guy. Unfortunately, the new guy screws around on him and says it really didn't mean anything. Our young gay man goes bonkers and ends up in the looney bin and eventually leaves, dumping his new lover and starting over. We are left with him starting over and viewing, not participating, in happiness. So maybe things will go better for him in the future. The ending was kind of a downer but the whole movie was entirely realistic and so I will let this real ending slip bye with a high rating.",1
9923,"I've seen this film because I had do (my job includes seeing movies of all kinds). I couldn't stop thinking ""who gave money to make such an awful film and also submit it to Cannes Festival!"" It wasn't only boring, the actors were awful as well. It was one of the worst movies I've ever seen.",0
30917,"The best so-bad-it's-good movie ever made. Rudy Ray Moore is my personal hero. Whether dealing with day to day life or pimping ho's down the block, I can always look to him for inspiration and guidance. When it comes to blaxploitation, Rudy's the man. Nobody is meaner. Watch Dolemite as he and his army of all-female kung fu killers take down Mr. Big and Willie Green. Awesome plot, huh? There are so many one-liners that multiple viewings are necessary to improve your vocabulary. If you say a couple of lines from Dolemite, you are instantly cool. If you are in the mood for a laugh riot, rent this movie. Also check out The Human Tornado, Disco Godfather, and Petey Wheatstraw the Devil's Son-In-Law. Now, can you dig that? <br /><br />""You no business barring, insecure, rat soup-eating, motha!!'""",1
14686,"Though the plot elements to ""The Eighth Day"" seem like they have been done plenty of times, the film still has much of the spark, mystery, and symbolism that Jaco Van Dormal's first film had. Though not as good as ""Toto the Hero"", which will always remain on my favorites list, the movie still leaves us with lots of emotions. Daniel Auteil, from 2001's flavorless ""The Closet"" downplays his part, afraid to overact (rightfully so, the role could have easily been ruined if the actor was overly dramatic). However, I felt the part needed a bit more realism to it, focusing more on the character itself instead of simply the character's growth.<br /><br />Don't walk into this movie expecting the dark humor and unexpected twists that you got from ""Toto the Hero"" because you will be disappointed. However, the film still serves as a decent, if not flawed, movie",1
7045,"usually I support independent art and i try to be very comprehensive and tolerant...i tend to support everybody, because their efforts are worth...<br /><br />but this movie just moves away from all comprehension and tolerance limits!<br /><br />imagine the following situation:<br /><br />1. think about the REALLY WORST horror movie you have ever seen in your life so far.<br /><br />2. think about some great, attractive ART for that movie's DVD box...and a promising plot...<br /><br />3. voilà! you got ZOMBIE NATION.<br /><br />see it only if you really don't have anything else better to do. ANYTHING is better.",0
5366,"First off, this really is my favorite film ever. I don't need to give anyone a description because every a**hole does that. I am literally obsessed with this practically bloodless, cheesy, lame effects having', boom-stick showing', badly edited, 80's metal horror masterpiece. The director (I heard) had hoped for a hit at the box office so that he could do sequels and have a FREDDY/JASON type of deal for himself. Damn, I wish that could've went down like that! The soundtrack's banging'. The acting's good....CHECK THIS MOFO OUT. and any die-hard fans out there, feel free to email and chat sometime. Midgetorgy....I can be found at YAHOO.",1
24661,"A beautiful film, touching profoundly up the simple, yet divine aspects of humanity. <br /><br />This movie was almost perfect, and seeing as nothing in this world can be truly perfect, that is pretty good. The only minor thing I subjectively object to, is the pacing at some points in the middle of the story. The acting is also very good, and all the actors easily top actors in high-profile films. The actual directing seems to have been well thought through, and the script must have been amazing. There are some truly breathtaking moments of foreshadowing, and a quite gorgeous continuing circular composition of the story.<br /><br />The moment in the movie, when the main character achieves that feeling of being in heaven is the perfect ending to a truly brilliant yarn.",1
2626,"I enjoy a good, slow-moving drama. Christmas In August, Chungking Express, Virgin Stripped Bare By Her Bachelors, The Way Home, Springtime in a Small Town, Hana bi, Eat Drink Man Woman, Dolls, In the Mood for Love, and Spring Summer Fall Winter Spring are all enjoyable films  just to name a few. <br /><br />Unfortunately, there is a subset of films within the drama genre that attempt to ride the coattails of good films while providing nothing of interest themselves. These are what I call IAN films  ""Incomprehensible Artistic Nonsense."" Tsai Ming-liang is the king of this subgenre, and Vive L'Amour is his ""masterpiece."" In fact, this is the crème de la crème of crap-infested garbage under the guise of ""art."" People walk around in their apartments, drink water, stroll back and forth waiting for pay phones to become vacant, hang posters, staple papers together, go to the bathroom, eat, do pushups, have sex, slap at mosquitoes, etc. I'm not joking when I say that is an accurate synopsis of the entire film, which is the quintessential posterchild for pointless art-house trash. There is no plot, no storyline, no interesting or noteworthy events, no emotion, no meaningful dialogue, and most importantly  no drama.<br /><br />The most eventful scene has two people ""banging"" on a bed with a person masturbating underneath the mattress  ironic that it's also totally tasteless and gratuitous. The relationship of the characters on the bed is practically non-existent. Tsai apparently didn't feel like communicating anything to the viewer regarding these people other than the obvious fact that they like to ""bang."" The person under the bed is just as one-dimensional and uninteresting. He likes to drink water, makeout with melons, and stroke himself. This is Tsai's idea of ""character development."" A truly misguided ""entertainer"" indeed.<br /><br />Tsai's true contribution in Vive L'Amour is perhaps the most atrocious scene in art-house film history. He first shows the lead actress walk all the way from one end of a park to the other for 285 consecutive seconds, only to then show her cry hysterically  for absolutely no reason whatsoever  for another 356 consecutive seconds. The film then abruptly ends. No point. No entertainment. Just pure, concentrated torture inflicted on the viewer. <br /><br />In an effort to beat a dead horse. The underlying theme of loneliness is mishandled so greatly that the only true feeling of this film is that of boredom. In fact, Kiyoshi Kurosawa provides a much better exposition on loneliness in his horror film Kairo. And guess what? It's actually INTERESTING! That film moved as slow as molasses in January, but there are better ways of addressing the concept of loneliness than the utter waste known as Vive L'Amour. Kairo is a perfect example of that.<br /><br />Fans of cinema may thank Tsai Ming-liang for directing this film, as he has provided irrefutable evidence that art-house cinema can be just as poorly made as B-grade, made-for-television horror flicks. Art-house snobs have now officially lost their pedestal of self-righteousness. The quality level of your precious genre now overlaps films like Army of Darkness and  gasp!  Showgirls. How do you like them apples?",0
25268,"With Al Jolson at the height of his popularity and Warner Brothers's the Jazz Singer having been the highest grossing film of 1927, it was inevitable that the other studios would churn out a few vehicles for their own Jolson-esquire characters. But while the Jazz Singer was a sensation for its being the first part-talkie, the Matinée Idol lacks the singing voice of its star (the now obscure Johnnie Walker), and has to make do with just his visual antics.<br /><br />The Matinée Idol was an early directorial assignment for the renowned Frank Capra. Capra's first couple of full-length features for Harry Langdon reveal a very showy, excessive style, which made Langdon's already mediocre slapstick almost unwatchable. A couple of pictures later and Capra has learnt to ease off a bit, with some fairly regular and decent camera-work. However he still shows no aptitude for shooting physical comedy. The longest comic routine - the stage performance - seems to have a few good gags, but it's all cut up into lots of different camera angles, and there is no chance for the comedy to flow naturally from the performances. Theoretically, a good portion of the jokes are in the intertitles, but there are far too many of these and none of them is especially funny.<br /><br />Of course, Capra would eventually mature into a fine dramatic and romantic director, and you can see him beginning to develop in this respect. He cuts down the line, closing in on Walker and Bessie love in the scene where she first lays eyes on him in his Don Wilson get up, neatly establishing the wordless connection between them. Then there is some beautiful and tender framing of the couple in their scene together at the masquerade, which is all very reminiscent of the love scenes in Capra's early 30s output.<br /><br />Johnnie Walker, Columbia's answer to Al Jolson, is not an exceptional talent. His comic timing is good but there is nothing to make him stand out. Bessie Love on the other hand is a pretty good actress too, with a very expressive face. Kudos to her for getting involved with the physical comedy and losing her dignity with the boys. There's also a good role for Lionel Belmore, that rotund and jolly character actor who seems to turn up in absolutely everything in the late 20s and early 30s.<br /><br />The Matinée Idol is one of those pictures that has gained more than its fair share of attention thanks to its director later having made a handful of masterpieces. In and of itself it is a very uninteresting piece, and like most of Capra's work before he met Robert Riskin, a disappointment.",0
42800,"When I watched L'Appartement with my girlfriend, she sighed: ""How complicated!"" And she is right, of course. When you are used to simple, one-linear plots, especially violent hero vs crook schemes, L'Appartement is hard to follow. A couple of the negative reviewers here also have missed one or more important points. Other whine about the confusing flash backs. Come on! This is not the kind of movie from which you can leave to visit the toilet, come back and get hooked again within a few seconds. This one demands full concentration and a keen eye on details. Then it is really not that hard to figure out what's happening and when. The director has left more than enough clues in all scenes.<br /><br />The first 3/4 of the movie centers about the question: why did Max and Lisa split? The film, as my girlfriend remarked, begins as a romantic lovestory, suggesting that two lost lovers will find each other again. Having experience with French movies, I predicted that the story pretty soon would get a sick twist and I was right. In the end of the first part it becomes clear, after many twists and turns, that Max and Lisa were manipulated by Alice. Max did not know, that Lisa had left and why. Lisa did not know, why Max did not contact her in Rome and left her without a trace, when she returned to Paris. The only one who did was Alice and she had her own reasons to keep her mouth shut.<br /><br />After both Max and Lisa have found out the truth, the question of course becomes: can Alice's manipulations be undone? Well, of course not, time has passed by and things have changed.<br /><br />Many European movies use a story telling technique I fully enjoy. There is no exposition of the basic conflict in the beginning, after which two (or more) interested parties try to decide in their own advantage. Instead the spectator is gradually fed with bits and pieces of the plot and hardly knows more than the main characters. L'Appartement is a fine and subtle example of this technique. In the first half Alice seems to be a side character; slowly it becomes clear, that she is key figure.<br /><br />Acting is simply great. Vincent Cassel is perfect as the somewhat naive and impulsive character, who risks a secured life just to hunt a dream from the past. Monica Belucci is very beautiful of course, but also competent. Jean Paul Ecoffey provides the necessary comical touch. Romane Bohringer is very convincing as the neurotic woman, plagued by feelings of guilt and regret.<br /><br />The only reason I did not gave it a 10 is the somewhat unsatisfying end. Of course it was necessary because of the desired symmetry. After all the events Max is exactly on the point where the movie begun, only wiser and sadder. Alice has paid for her sins. But still the little twists on the airport are a bit artificial. Max too easily exchanges Lisa for Alice; Alice too easily decides to reject Max, who has been her dream for so long; Max too easily returns to his fiancée. But then again, I don't know how how this could be achieved without sacrificing the elegant symmetry. I guess sometimes artists have to give up realism for beauty.",1
20532,"First off, I must admit that both films I've seen by this director I saw without titles and so may have missed the points. My Czech isn't bad but, having sat through two of his films, I wish I hadn't even tried to learn. Samotari is too cool. Way too cool. It's about ten different story lines that weave in and out together. That's not so deeply unusual in a town the size of Prague (tiny, really.) The main characters are between 20 and 30. They've got jobs and only one studies. The best character is the young Balkan girl. Her sentiments are echoed by immigrants here every damn day. That's about it. The only great character. Everyone else is making their own lives hell quite on their own. How can I sympathise with such obvious incompetence? Perhaps there are interesting bits with Japanese tourists but do I need another stereotype in film? If you like alright music, see this film. If you want to laugh at others' stupidity, see this film. If you like irony and dry humor, see an original Jarmusch not an imitation. And under NO circumstances see Ondricek's film, Septej (Whisper.) That is unless you enjoy homophobic stereotypes.",0
4710,"""Ice Age"" is one of the cartoon movies ever produced by Blue Sky Studios and released in 2002 as the company's first. We are introduced to the main characters: a squirrel named Scrat (voiced by Chris Wedge, AND PLEASE NOTE: the sound of Scrat's screams is the sound of Tom's screams from the ""Tom and Jerry"" cartoons), a woolly mammoth named Manny (voiced by Ray Romano of ""Everybody Loves Raymond""), a sloth named Sid (voiced by John Leguizamo of ""Titan A. E.""), and a saber toothed tiger named Diego (voiced by Denis Leary of Pixar's ""A Bug's Life"").<br /><br />The movie opens with Scrat trying to bury an acorn and right after that, he caused an avalanche. We then see a herd going south for the coming Ice Age (except for Manny, who is going the other way looking for other mammoths that looked like him). Sid comes out of his cave yawning, and saw that his family abandoned him. He then pays toll with some aardvarks. Unfortunately, he gets pursued by Sylvia (voiced by Kirsten Johnston of ""3rd Rock from the Sun""), a female orange sloth, who wants Sid to go migrating with her. Sid eventually teams up with Manny, and they became friends.<br /><br />Meanwhile, nearby a human tribe, Soto (voiced by Goran Visnjic), an evil saber toothed tiger, wants revenge against the tribe's leader for wiping out half of his pack just by stealing his infant son, Roshan, away from him. In the morning, he, Diego, and Soto's henchmen, Lenny (voiced by Alan Tudyk), Oscar (voiced by Diedrich Bader), and Zeke (voiced by Jack Black) attacked the tribe, but the leader's wife escaped with Roshan and gave him to Manny and Sid to look after. Eventually, Diego joins them, and went on a journey to return Roshan back to his tribe, who are also looking for him as well. Relax and watch the rest of the movie and find out, okay? Besides Manny, Sid, Diego, Scrat, Sylvia, and Roshan, the supporting characters in there including a pack of wolves that Roshan's tribe are using, and not to mention a fat female purple sloth named Jennifer (voiced by Jane Krakowski), and a skinny female yellow sloth named Rachel (voiced by Lorri Bagley), to whom Sid shows them Roshan as they relax in a tar pit. Incidentally, the two rhinos, Carl (voiced by Cedric The Entertainer of PDI's ""Madagascar""), and Frank (voiced by Stephen Root of Pixar's ""Finding Nemo""), who go after Sid for ruining their meal and confront Manny on a cliff, are simple minor characters. Same went for the dodos, who are using melons as their food supply.<br /><br />The gags in this movie are very funny. For instance, Manny talks through his trunk saying, ""I'M NOT GOING!"" When Jennifer and Rachel are out of the tar pit, Sid asks Jennifer ""What do you say if we jump into the gene pool and see what happens?"" Jennifer then responds to him, ""What do you say if you go jump into the TAR PIT!?"" Rachel also then kicks Sid in the waist. Sylvia sees Diego holding Sid by the neck with his teeth, then she asks Sid if he's holding his breath, tells Diego to eat him, and promptly walks off.<br /><br />Since ""Ice Age"" is not only a success, but it has 2 sequels: the first one was ""Ice Age: The Meltdown"", which was released in 2006, and the other was ""Ice Age: Dawn of the Dinosaurs"", which is going to be releasing next year. I can hardly die waiting to see what ""Ice Age: Dawn of the Dinosaurs"" will be like.",1
41413,"I have no words to really describe this series.<br /><br />The premise behind this concept (a highly hyperactive girl with a very eccentric personality which ends up whirling up a team of oddballs into her own rendering of the world, which after all was a creation of Haruhi, since she wants a world with aliens, espers and time travelers) is a breath of fresh air in a world ridden with repetitive anime series and non innovative TV shows.<br /><br />Characters are well developed, and you will end up loving them, some less than others. The word to describe the animation job does not exist, since ""excellent"" would really fall short to describe how was done. There are many funny situations which either will make you smile or put you into deep thoughts. Don't fall for the impression of the first episode, since that's only the tip of the iceberg, as the novels are yet to come.<br /><br />The only problem comes due to the lack of chronological order in the episodes, but you can solve that problem, no? <br /><br />Conclusion: Unquestionably, one of the best series of 2006.",1
27043,"I watched the first 10 minutes and it bored me to death. So, I fast forward all the way through the end. This movie must be the worst of all in the low budget sci-fi movies category so far. Bad acting, cast, directions, Lara Craft custom imitation, story, plot, everything! Through out the entire movie, I think that there maybe only 6 to 7 people in the entire cast, but ONLY two of them started in the entire movie. I was expecting something like the Starship Trooper, but it was nothing close to it. I was fooled by the movie title and the picture on the DVD cover. Don't waste your time watching this boring and bad movie. Come to think of it, I wonder why did they even bother to put out bad movies like this one?",0
